game_link,game_score,team_1_score,team_2_score,team_1_name,team_2_name,game_id
https://official.nba.com/l2m/L2MReport.html?gameId=0022300667,"Nuggets 113, Bucks 107",113,107,Nuggets,Bucks,0022300667
https://official.nba.com/l2m/L2MReport.html?gameId=0022300656,"Bulls 104, Trailblazers 96",104,96,Bulls,Trailblazers,0022300656
https://official.nba.com/l2m/L2MReport.html?gameId=0022300652,"Pacers 116, Grizzlies 110",116,110,Pacers,Grizzlies,0022300652
https://official.nba.com/l2m/L2MReport.html?gameId=0022300653,"Hawks 126, Raptors 125",126,125,Hawks,Raptors,0022300653
https://official.nba.com/l2m/L2MReport.html?gameId=0022300644,"Nuggets 111, 76ers 105",111,105,Nuggets,76ers,0022300644
https://official.nba.com/l2m/L2MReport.html?gameId=0022300645,"Nets 106, Rockets 104",106,104,Nets,Rockets,0022300645
https://official.nba.com/l2m/L2MReport.html?gameId=0022300649,"Spurs 113, Timberwolves 112",113,112,Spurs,Timberwolves,0022300649
https://official.nba.com/l2m/L2MReport.html?gameId=0022300650,"Lakers 145, Warriors 144 (2OT)",145,144,Lakers,Warriors,0022300650
https://official.nba.com/l2m/L2MReport.html?gameId=0022300651,"Kings 120, Mavericks 115",120,115,Kings,Mavericks,0022300651
https://official.nba.com/l2m/L2MReport.html?gameId=0022300634,"Mavericks 148, Hawks 143",148,143,Mavericks,Hawks,0022300634
https://official.nba.com/l2m/L2MReport.html?gameId=0022300636,"Pacers 133, Suns 131",133,131,Pacers,Suns,0022300636
https://official.nba.com/l2m/L2MReport.html?gameId=0022300638,"Grizzlies 107, Magic 106",107,106,Grizzlies,Magic,0022300638
https://official.nba.com/l2m/L2MReport.html?gameId=0022300629,"Timberwolves 96, Nets 94",96,94,Timberwolves,Nets,0022300629
https://official.nba.com/l2m/L2MReport.html?gameId=0022300632,"Kings 134, Warriors 133",134,133,Kings,Warriors,0022300632
https://official.nba.com/l2m/L2MReport.html?gameId=0022300619,"Pistons 113, Hornets 106",113,106,Pistons,Hornets,0022300619
https://official.nba.com/l2m/L2MReport.html?gameId=0022300621,"Grizzlies 105, Heat 96",105,96,Grizzlies,Heat,0022300621
https://official.nba.com/l2m/L2MReport.html?gameId=0022300623,"Trailblazers 137, Rockets 131",137,131,Trailblazers,Rockets,0022300623
https://official.nba.com/l2m/L2MReport.html?gameId=0022300614,"Nuggets 114, Pacers 109",114,109,Nuggets,Pacers,0022300614
https://official.nba.com/l2m/L2MReport.html?gameId=0022300615,"Knicks 108, Nets 103",108,103,Knicks,Nets,0022300615
https://official.nba.com/l2m/L2MReport.html?gameId=0022300617,"Thunder 111, Trailblazers 109",111,109,Thunder,Trailblazers,0022300617
https://official.nba.com/l2m/L2MReport.html?gameId=0022300610%0d,"Hornets 128, Timberwolves 125",128,125,Hornets,Timberwolves,0022300610
https://official.nba.com/l2m/L2MReport.html?gameId=0022300612,"Suns 115, Bulls 113",115,113,Suns,Bulls,0022300612
https://official.nba.com/l2m/L2MReport.html?gameId=0022300600,"Clippers 125, Nets 114",125,114,Clippers,Nets,0022300600
https://official.nba.com/l2m/L2MReport.html?gameId=0022300604,"Suns 117, Pacers 110",117,110,Suns,Pacers,0022300604
https://official.nba.com/l2m/L2MReport.html?gameId=0022300594,"Spurs 131, Wizards 127",131,127,Spurs,Wizards,0022300594
https://official.nba.com/l2m/L2MReport.html?gameId=0022300598,"Rockets 127, Jazz 126 (OT)",127,126,Rockets,Jazz,0022300598
https://official.nba.com/l2m/L2MReport.html?gameId=0022300599,"Thunder 102, Timberwolves 97",102,97,Thunder,Timberwolves,0022300599
https://official.nba.com/l2m/L2MReport.html?gameId=0022300584,"Hornets 124, Spurs 120",124,120,Hornets,Spurs,0022300584
https://official.nba.com/l2m/L2MReport.html?gameId=0022300586,"Nuggets 102, Celtics 100",102,100,Nuggets,Celtics,0022300586
https://official.nba.com/l2m/L2MReport.html?gameId=0022300587,"Hawks 109, Heat 108",109,108,Hawks,Heat,0022300587
https://official.nba.com/l2m/L2MReport.html?gameId=0022300590,"Trailblazers 118, Pacers 115",118,115,Trailblazers,Pacers,0022300590
https://official.nba.com/l2m/L2MReport.html?gameId=0022300579,"Knicks 113, Wizards 109",113,109,Knicks,Wizards,0022300579
https://official.nba.com/l2m/L2MReport.html?gameId=0022300580,"Bulls 116, Raptors 110",116,110,Bulls,Raptors,0022300580
https://official.nba.com/l2m/L2MReport.html?gameId=0022300583,"Pacers 126, Kings 121",126,121,Pacers,Kings,0022300583
https://official.nba.com/l2m/L2MReport.html?gameId=0022300570,"Hawks 106, Magic 104",106,104,Hawks,Magic,0022300570
https://official.nba.com/l2m/L2MReport.html?gameId=0022300578,"Trailblazers 105, Nets 103",105,103,Trailblazers,Nets,0022300578
https://official.nba.com/l2m/L2MReport.html?gameId=0022300567,"Suns 119, Kings 117",119,117,Suns,Kings,0022300567
https://official.nba.com/l2m/L2MReport.html?gameId=0022300556,"Mavericks 125, Pelicans 120",125,120,Mavericks,Pelicans,0022300556
https://official.nba.com/l2m/L2MReport.html?gameId=0022300557,"Magic 98, Knicks 94",98,94,Magic,Knicks,0022300557
https://official.nba.com/l2m/L2MReport.html?gameId=0022300562,"Heat 96, Nets 95 (OT)",96,95,Heat,Nets,0022300562
https://official.nba.com/l2m/L2MReport.html?gameId=0022300552,"Bucks 143, Kings 142 (OT)",143,142,Bucks,Kings,0022300552
https://official.nba.com/l2m/L2MReport.html?gameId=0022300553,"Timberwolves 109, Clippers 105",109,105,Timberwolves,Clippers,0022300553
https://official.nba.com/l2m/L2MReport.html?gameId=0022300548%0d,"Bulls 122, Spurs 116",122,116,Bulls,Spurs,0022300548
https://official.nba.com/l2m/L2MReport.html?gameId=0022300534,"Rockets 112, Pistons 110",112,110,Rockets,Pistons,0022300534
https://official.nba.com/l2m/L2MReport.html?gameId=0022300535,"Heat 99, Magic 96",99,96,Heat,Magic,0022300535
https://official.nba.com/l2m/L2MReport.html?gameId=0022300530,"Mavericks 128, Knicks 124",128,124,Mavericks,Knicks,0022300530
https://official.nba.com/l2m/L2MReport.html?gameId=0022300517,"Celtics 127, Timberwolves 120 (OT)",127,120,Celtics,Timberwolves,0022300517
https://official.nba.com/l2m/L2MReport.html?gameId=0022300521,"Hawks 139, 76ers 132 (OT)",139,132,Hawks,76ers,0022300521
https://official.nba.com/l2m/L2MReport.html?gameId=0022300523%0d,"Bulls 124, Rockets 119 (OT",124,119,Bulls,Rockets,0022300523
https://official.nba.com/l2m/L2MReport.html?gameId=0022300526,"Clippers 126, Raptors 120",126,120,Clippers,Raptors,0022300526
https://official.nba.com/l2m/L2MReport.html?gameId=0022300516,"Lakers 132, Raptors 131",132,131,Lakers,Raptors,0022300516
https://official.nba.com/l2m/L2MReport.html?gameId=0022300506,"Bulls 119, Hornets 112 (OT)",119,112,Bulls,Hornets,0022300506
https://official.nba.com/l2m/L2MReport.html?gameId=0022300507,"Pacers 133, Celtics 131",133,131,Pacers,Celtics,0022300507
https://official.nba.com/l2m/L2MReport.html?gameId=0022300497,"Cavaliers 117, Spurs 115",117,115,Cavaliers,Spurs,0022300497
https://official.nba.com/l2m/L2MReport.html?gameId=0022300498,"Trailblazers 134, Nets 127 (OT)",134,127,Trailblazers,Nets,0022300498
//official.nba.com/l2m/L2MReport.html?gameId=0022300499,"Magic 117, Hawks 110 (OT)",117,110,Magic,Hawks,0022300499
https://official.nba.com/l2m/L2MReport.html?gameId=0022300501,"Mavericks 115, Timberwolves 108",115,108,Mavericks,Timberwolves,0022300501
https://official.nba.com/l2m/L2MReport.html?gameId=0022300503,"Grizzles 121, Suns 115",121,115,Grizzles,Suns,0022300503
https://official.nba.com/l2m/L2MReport.html?gameId=0022300505,"Lakers 106, Clippers 103",106,103,Lakers,Clippers,0022300505
https://official.nba.com/l2m/L2MReport.html?gameId=0022300488,"Magic 122, Nuggets 120",122,120,Magic,Nuggets,0022300488
https://official.nba.com/l2m/L2MReport.html?gameId=0022300490,"Warriors 113, Pistons 109",113,109,Warriors,Pistons,0022300490
https://official.nba.com/l2m/L2MReport.html?gameId=0022300492,"Kings 135, Raptors 130",135,130,Kings,Raptors,0022300492
https://official.nba.com/l2m/L2MReport.html?gameId=0022300477,"Bucks 125, Spurs 121",125,121,Bucks,Spurs,0022300477
https://official.nba.com/l2m/L2MReport.html?gameId=0022300478,"Nuggets 130, Warriors 127",130,127,Nuggets,Warriors,0022300478
https://official.nba.com/l2m/L2MReport.html?gameId=0022300467,"Hawks 141, Thunder 138",141,138,Hawks,Thunder,0022300467
https://official.nba.com/l2m/L2MReport.html?gameId=0022300474,"Jazz 154, Pistons 148 (OT)",154,148,Jazz,Pistons,0022300474
https://official.nba.com/l2m/L2MReport.html?gameId=0022300476%0d,"Kings 138, Magic 135 (2OT)",138,135,Kings,Magic,0022300476
https://official.nba.com/l2m/L2MReport.html?gameId=0022300462,"Thunder 127, Celtics 123",127,123,Thunder,Celtics,0022300462
https://official.nba.com/l2m/L2MReport.html?gameId=0022300464,"Hornets 111, Kings 104",111,104,Hornets,Kings,0022300464
https://official.nba.com/l2m/L2MReport.html?gameId=0022300452,"Raptors 124, Cavaliers 121",124,121,Raptors,Cavaliers,0022300452
https://official.nba.com/l2m/L2MReport.html?gameId=0022300445," Hawks 130, Wizards 126",130,126,Hawks,Wizards,0022300445
https://official.nba.com/l2m/L2MReport.html?gameId=0022300440,"Pistons 129, Raptors 127",129,127,Pistons,Raptors,0022300440
https://official.nba.com/l2m/L2MReport.html?gameId=0022300443,"Timberwolves 108, Lakers 106",108,106,Timberwolves,Lakers,0022300443
https://official.nba.com/l2m/L2MReport.html?gameId=0022300432,"Celtics 120, Raptors 118",120,118,Celtics,Raptors,0022300432
https://official.nba.com/l2m/L2MReport.html?gameId=0022300434,"76ers 131, Rockets 127",131,127,76ers,Rockets,0022300434
https://official.nba.com/l2m/L2MReport.html?gameId=0022300421,"Celtics 128, Pistons 122",128,122,Celtics,Pistons,0022300421
https://official.nba.com/l2m/L2MReport.html?gameId=0022300424,"Pelicans 112, Jazz 105",112,105,Pelicans,Jazz,0022300424
https://official.nba.com/l2m/L2MReport.html?gameId=0022300420,"Cavaliers 113, Mavericks 110",113,110,Cavaliers,Mavericks,0022300420
